dt_referencia,nr_ano,nr_mes,desc_nome_mes,desc_nome_mes_curto,nr_dia,desc_dia_semana,desc_dia_semana_curto,nr_dia_semana_iso,desc_ano_mes,desc_trimestre,desc_ano_trimestre,nr_semana_ano,dt_inicio_mes,dt_inicio_semana,nr_dia_semana_visual
2018-04-19,2018,4,Abril,Abr,19,Quinta-Feira,Qui,4,2018-04,T2,2018-T2,16,2018-04-01,2018-04-16,5
2018-04-20,2018,4,Abril,Abr,20,Sexta-Feira,Sex,5,2018-04,T2,2018-T2,16,2018-04-01,2018-04-16,6
2018-04-21,2018,4,Abril,Abr,21,Sábado,Sab,6,2018-04,T2,2018-T2,16,2018-04-01,2018-04-16,7
2018-04-22,2018,4,Abril,Abr,22,Domingo,Dom,7,2018-04,T2,2018-T2,16,2018-04-01,2018-04-16,1
2018-04-23,2018,4,Abril,Abr,23,Segunda-Feira,Seg,1,2018-04,T2,2018-T2,17,2018-04-01,2018-04-23,2
2018-04-24,2018,4,Abril,Abr,24,Terça-Feira,Ter,2,2018-04,T2,2018-T2,17,2018-04-01,2018-04-23,3
2018-04-25,2018,4,Abril,Abr,25,Quarta-Feira,Qua,3,2018-04,T2,2018-T2,17,2018-04-01,2018-04-23,4
2018-04-26,2018,4,Abril,Abr,26,Quinta-Feira,Qui,4,2018-04,T2,2018-T2,17,2018-04-01,2018-04-23,5
2018-04-27,2018,4,Abril,Abr,27,Sexta-Feira,Sex,5,2018-04,T2,2018-T2,17,2018-04-01,2018-04-23,6
2018-04-28,2018,4,Abril,Abr,28,Sábado,Sab,6,2018-04,T2,2018-T2,17,2018-04-01,2018-04-23,7
2018-04-29,2018,4,Abril,Abr,29,Domingo,Dom,7,2018-04,T2,2018-T2,17,2018-04-01,2018-04-23,1
2018-04-30,2018,4,Abril,Abr,30,Segunda-Feira,Seg,1,2018-04,T2,2018-T2,18,2018-04-01,2018-04-30,2
2018-05-01,2018,5,Maio,Mai,1,Terça-Feira,Ter,2,2018-05,T2,2018-T2,18,2018-05-01,2018-04-30,3
2018-05-02,2018,5,Maio,Mai,2,Quarta-Feira,Qua,3,2018-05,T2,2018-T2,18,2018-05-01,2018-04-30,4
2018-05-03,2018,5,Maio,Mai,3,Quinta-Feira,Qui,4,2018-05,T2,2018-T2,18,2018-05-01,2018-04-30,5
2018-05-04,2018,5,Maio,Mai,4,Sexta-Feira,Sex,5,2018-05,T2,2018-T2,18,2018-05-01,2018-04-30,6
2018-05-05,2018,5,Maio,Mai,5,Sábado,Sab,6,2018-05,T2,2018-T2,18,2018-05-01,2018-04-30,7
2018-05-06,2018,5,Maio,Mai,6,Domingo,Dom,7,2018-05,T2,2018-T2,18,2018-05-01,2018-04-30,1
2018-05-07,2018,5,Maio,Mai,7,Segunda-Feira,Seg,1,2018-05,T2,2018-T2,19,2018-05-01,2018-05-07,2
2018-05-08,2018,5,Maio,Mai,8,Terça-Feira,Ter,2,2018-05,T2,2018-T2,19,2018-05-01,2018-05-07,3
2018-05-09,2018,5,Maio,Mai,9,Quarta-Feira,Qua,3,2018-05,T2,2018-T2,19,2018-05-01,2018-05-07,4
2018-05-10,2018,5,Maio,Mai,10,Quinta-Feira,Qui,4,2018-05,T2,2018-T2,19,2018-05-01,2018-05-07,5
2018-05-11,2018,5,Maio,Mai,11,Sexta-Feira,Sex,5,2018-05,T2,2018-T2,19,2018-05-01,2018-05-07,6
2018-05-12,2018,5,Maio,Mai,12,Sábado,Sab,6,2018-05,T2,2018-T2,19,2018-05-01,2018-05-07,7
2018-05-13,2018,5,Maio,Mai,13,Domingo,Dom,7,2018-05,T2,2018-T2,19,2018-05-01,2018-05-07,1
2018-05-14,2018,5,Maio,Mai,14,Segunda-Feira,Seg,1,2018-05,T2,2018-T2,20,2018-05-01,2018-05-14,2
2018-05-15,2018,5,Maio,Mai,15,Terça-Feira,Ter,2,2018-05,T2,2018-T2,20,2018-05-01,2018-05-14,3
2018-05-16,2018,5,Maio,Mai,16,Quarta-Feira,Qua,3,2018-05,T2,2018-T2,20,2018-05-01,2018-05-14,4
2018-05-17,2018,5,Maio,Mai,17,Quinta-Feira,Qui,4,2018-05,T2,2018-T2,20,2018-05-01,2018-05-14,5
2018-05-18,2018,5,Maio,Mai,18,Sexta-Feira,Sex,5,2018-05,T2,2018-T2,20,2018-05-01,2018-05-14,6
2018-05-19,2018,5,Maio,Mai,19,Sábado,Sab,6,2018-05,T2,2018-T2,20,2018-05-01,2018-05-14,7
2018-05-20,2018,5,Maio,Mai,20,Domingo,Dom,7,2018-05,T2,2018-T2,20,2018-05-01,2018-05-14,1
2018-05-21,2018,5,Maio,Mai,21,Segunda-Feira,Seg,1,2018-05,T2,2018-T2,21,2018-05-01,2018-05-21,2
2018-05-22,2018,5,Maio,Mai,22,Terça-Feira,Ter,2,2018-05,T2,2018-T2,21,2018-05-01,2018-05-21,3
2018-05-23,2018,5,Maio,Mai,23,Quarta-Feira,Qua,3,2018-05,T2,2018-T2,21,2018-05-01,2018-05-21,4
2018-05-24,2018,5,Maio,Mai,24,Quinta-Feira,Qui,4,2018-05,T2,2018-T2,21,2018-05-01,2018-05-21,5
2018-05-25,2018,5,Maio,Mai,25,Sexta-Feira,Sex,5,2018-05,T2,2018-T2,21,2018-05-01,2018-05-21,6
2018-05-26,2018,5,Maio,Mai,26,Sábado,Sab,6,2018-05,T2,2018-T2,21,2018-05-01,2018-05-21,7
2018-05-27,2018,5,Maio,Mai,27,Domingo,Dom,7,2018-05,T2,2018-T2,21,2018-05-01,2018-05-21,1
2018-05-28,2018,5,Maio,Mai,28,Segunda-Feira,Seg,1,2018-05,T2,2018-T2,22,2018-05-01,2018-05-28,2
2018-05-29,2018,5,Maio,Mai,29,Terça-Feira,Ter,2,2018-05,T2,2018-T2,22,2018-05-01,2018-05-28,3
2018-05-30,2018,5,Maio,Mai,30,Quarta-Feira,Qua,3,2018-05,T2,2018-T2,22,2018-05-01,2018-05-28,4
2018-05-31,2018,5,Maio,Mai,31,Quinta-Feira,Qui,4,2018-05,T2,2018-T2,22,2018-05-01,2018-05-28,5
2018-06-01,2018,6,Junho,Jun,1,Sexta-Feira,Sex,5,2018-06,T2,2018-T2,22,2018-06-01,2018-05-28,6
2018-06-02,2018,6,Junho,Jun,2,Sábado,Sab,6,2018-06,T2,2018-T2,22,2018-06-01,2018-05-28,7
2018-06-03,2018,6,Junho,Jun,3,Domingo,Dom,7,2018-06,T2,2018-T2,22,2018-06-01,2018-05-28,1
2018-06-04,2018,6,Junho,Jun,4,Segunda-Feira,Seg,1,2018-06,T2,2018-T2,23,2018-06-01,2018-06-04,2
2018-06-05,2018,6,Junho,Jun,5,Terça-Feira,Ter,2,2018-06,T2,2018-T2,23,2018-06-01,2018-06-04,3
2018-06-06,2018,6,Junho,Jun,6,Quarta-Feira,Qua,3,2018-06,T2,2018-T2,23,2018-06-01,2018-06-04,4
2018-06-07,2018,6,Junho,Jun,7,Quinta-Feira,Qui,4,2018-06,T2,2018-T2,23,2018-06-01,2018-06-04,5
2018-06-08,2018,6,Junho,Jun,8,Sexta-Feira,Sex,5,2018-06,T2,2018-T2,23,2018-06-01,2018-06-04,6
2018-06-09,2018,6,Junho,Jun,9,Sábado,Sab,6,2018-06,T2,2018-T2,23,2018-06-01,2018-06-04,7
2018-06-10,2018,6,Junho,Jun,10,Domingo,Dom,7,2018-06,T2,2018-T2,23,2018-06-01,2018-06-04,1
2018-06-11,2018,6,Junho,Jun,11,Segunda-Feira,Seg,1,2018-06,T2,2018-T2,24,2018-06-01,2018-06-11,2
2018-06-12,2018,6,Junho,Jun,12,Terça-Feira,Ter,2,2018-06,T2,2018-T2,24,2018-06-01,2018-06-11,3
2018-06-13,2018,6,Junho,Jun,13,Quarta-Feira,Qua,3,2018-06,T2,2018-T2,24,2018-06-01,2018-06-11,4
2018-06-14,2018,6,Junho,Jun,14,Quinta-Feira,Qui,4,2018-06,T2,2018-T2,24,2018-06-01,2018-06-11,5
2018-06-15,2018,6,Junho,Jun,15,Sexta-Feira,Sex,5,2018-06,T2,2018-T2,24,2018-06-01,2018-06-11,6
2018-06-16,2018,6,Junho,Jun,16,Sábado,Sab,6,2018-06,T2,2018-T2,24,2018-06-01,2018-06-11,7
2018-06-17,2018,6,Junho,Jun,17,Domingo,Dom,7,2018-06,T2,2018-T2,24,2018-06-01,2018-06-11,1
2018-06-18,2018,6,Junho,Jun,18,Segunda-Feira,Seg,1,2018-06,T2,2018-T2,25,2018-06-01,2018-06-18,2
2018-06-19,2018,6,Junho,Jun,19,Terça-Feira,Ter,2,2018-06,T2,2018-T2,25,2018-06-01,2018-06-18,3
2018-06-20,2018,6,Junho,Jun,20,Quarta-Feira,Qua,3,2018-06,T2,2018-T2,25,2018-06-01,2018-06-18,4
2018-06-21,2018,6,Junho,Jun,21,Quinta-Feira,Qui,4,2018-06,T2,2018-T2,25,2018-06-01,2018-06-18,5
2018-06-22,2018,6,Junho,Jun,22,Sexta-Feira,Sex,5,2018-06,T2,2018-T2,25,2018-06-01,2018-06-18,6
2018-06-23,2018,6,Junho,Jun,23,Sábado,Sab,6,2018-06,T2,2018-T2,25,2018-06-01,2018-06-18,7
2018-06-24,2018,6,Junho,Jun,24,Domingo,Dom,7,2018-06,T2,2018-T2,25,2018-06-01,2018-06-18,1
2018-06-25,2018,6,Junho,Jun,25,Segunda-Feira,Seg,1,2018-06,T2,2018-T2,26,2018-06-01,2018-06-25,2
2018-06-26,2018,6,Junho,Jun,26,Terça-Feira,Ter,2,2018-06,T2,2018-T2,26,2018-06-01,2018-06-25,3
2018-06-27,2018,6,Junho,Jun,27,Quarta-Feira,Qua,3,2018-06,T2,2018-T2,26,2018-06-01,2018-06-25,4
2018-06-28,2018,6,Junho,Jun,28,Quinta-Feira,Qui,4,2018-06,T2,2018-T2,26,2018-06-01,2018-06-25,5
2018-06-29,2018,6,Junho,Jun,29,Sexta-Feira,Sex,5,2018-06,T2,2018-T2,26,2018-06-01,2018-06-25,6
2018-06-30,2018,6,Junho,Jun,30,Sábado,Sab,6,2018-06,T2,2018-T2,26,2018-06-01,2018-06-25,7
2018-07-01,2018,7,Julho,Jul,1,Domingo,Dom,7,2018-07,T3,2018-T3,26,2018-07-01,2018-06-25,1
2018-07-02,2018,7,Julho,Jul,2,Segunda-Feira,Seg,1,2018-07,T3,2018-T3,27,2018-07-01,2018-07-02,2
2018-07-03,2018,7,Julho,Jul,3,Terça-Feira,Ter,2,2018-07,T3,2018-T3,27,2018-07-01,2018-07-02,3
2018-07-04,2018,7,Julho,Jul,4,Quarta-Feira,Qua,3,2018-07,T3,2018-T3,27,2018-07-01,2018-07-02,4
2018-07-05,2018,7,Julho,Jul,5,Quinta-Feira,Qui,4,2018-07,T3,2018-T3,27,2018-07-01,2018-07-02,5
2018-07-06,2018,7,Julho,Jul,6,Sexta-Feira,Sex,5,2018-07,T3,2018-T3,27,2018-07-01,2018-07-02,6
2018-07-07,2018,7,Julho,Jul,7,Sábado,Sab,6,2018-07,T3,2018-T3,27,2018-07-01,2018-07-02,7
2018-07-08,2018,7,Julho,Jul,8,Domingo,Dom,7,2018-07,T3,2018-T3,27,2018-07-01,2018-07-02,1
2018-07-09,2018,7,Julho,Jul,9,Segunda-Feira,Seg,1,2018-07,T3,2018-T3,28,2018-07-01,2018-07-09,2
2018-07-10,2018,7,Julho,Jul,10,Terça-Feira,Ter,2,2018-07,T3,2018-T3,28,2018-07-01,2018-07-09,3
2018-07-11,2018,7,Julho,Jul,11,Quarta-Feira,Qua,3,2018-07,T3,2018-T3,28,2018-07-01,2018-07-09,4
2018-07-12,2018,7,Julho,Jul,12,Quinta-Feira,Qui,4,2018-07,T3,2018-T3,28,2018-07-01,2018-07-09,5
2018-07-13,2018,7,Julho,Jul,13,Sexta-Feira,Sex,5,2018-07,T3,2018-T3,28,2018-07-01,2018-07-09,6
2018-07-14,2018,7,Julho,Jul,14,Sábado,Sab,6,2018-07,T3,2018-T3,28,2018-07-01,2018-07-09,7
2018-07-15,2018,7,Julho,Jul,15,Domingo,Dom,7,2018-07,T3,2018-T3,28,2018-07-01,2018-07-09,1
2018-07-16,2018,7,Julho,Jul,16,Segunda-Feira,Seg,1,2018-07,T3,2018-T3,29,2018-07-01,2018-07-16,2
2018-07-17,2018,7,Julho,Jul,17,Terça-Feira,Ter,2,2018-07,T3,2018-T3,29,2018-07-01,2018-07-16,3
2018-07-18,2018,7,Julho,Jul,18,Quarta-Feira,Qua,3,2018-07,T3,2018-T3,29,2018-07-01,2018-07-16,4
2018-07-19,2018,7,Julho,Jul,19,Quinta-Feira,Qui,4,2018-07,T3,2018-T3,29,2018-07-01,2018-07-16,5
2018-07-20,2018,7,Julho,Jul,20,Sexta-Feira,Sex,5,2018-07,T3,2018-T3,29,2018-07-01,2018-07-16,6
2018-07-21,2018,7,Julho,Jul,21,Sábado,Sab,6,2018-07,T3,2018-T3,29,2018-07-01,2018-07-16,7
2018-07-22,2018,7,Julho,Jul,22,Domingo,Dom,7,2018-07,T3,2018-T3,29,2018-07-01,2018-07-16,1
2018-07-23,2018,7,Julho,Jul,23,Segunda-Feira,Seg,1,2018-07,T3,2018-T3,30,2018-07-01,2018-07-23,2
2018-07-24,2018,7,Julho,Jul,24,Terça-Feira,Ter,2,2018-07,T3,2018-T3,30,2018-07-01,2018-07-23,3
2018-07-25,2018,7,Julho,Jul,25,Quarta-Feira,Qua,3,2018-07,T3,2018-T3,30,2018-07-01,2018-07-23,4
2018-07-26,2018,7,Julho,Jul,26,Quinta-Feira,Qui,4,2018-07,T3,2018-T3,30,2018-07-01,2018-07-23,5
2018-07-27,2018,7,Julho,Jul,27,Sexta-Feira,Sex,5,2018-07,T3,2018-T3,30,2018-07-01,2018-07-23,6
2018-07-28,2018,7,Julho,Jul,28,Sábado,Sab,6,2018-07,T3,2018-T3,30,2018-07-01,2018-07-23,7
2018-07-29,2018,7,Julho,Jul,29,Domingo,Dom,7,2018-07,T3,2018-T3,30,2018-07-01,2018-07-23,1
2018-07-30,2018,7,Julho,Jul,30,Segunda-Feira,Seg,1,2018-07,T3,2018-T3,31,2018-07-01,2018-07-30,2
2018-07-31,2018,7,Julho,Jul,31,Terça-Feira,Ter,2,2018-07,T3,2018-T3,31,2018-07-01,2018-07-30,3
2018-08-01,2018,8,Agosto,Ago,1,Quarta-Feira,Qua,3,2018-08,T3,2018-T3,31,2018-08-01,2018-07-30,4
2018-08-02,2018,8,Agosto,Ago,2,Quinta-Feira,Qui,4,2018-08,T3,2018-T3,31,2018-08-01,2018-07-30,5
2018-08-03,2018,8,Agosto,Ago,3,Sexta-Feira,Sex,5,2018-08,T3,2018-T3,31,2018-08-01,2018-07-30,6
2018-08-04,2018,8,Agosto,Ago,4,Sábado,Sab,6,2018-08,T3,2018-T3,31,2018-08-01,2018-07-30,7
2018-08-05,2018,8,Agosto,Ago,5,Domingo,Dom,7,2018-08,T3,2018-T3,31,2018-08-01,2018-07-30,1
2018-08-06,2018,8,Agosto,Ago,6,Segunda-Feira,Seg,1,2018-08,T3,2018-T3,32,2018-08-01,2018-08-06,2
2018-08-07,2018,8,Agosto,Ago,7,Terça-Feira,Ter,2,2018-08,T3,2018-T3,32,2018-08-01,2018-08-06,3
2018-08-08,2018,8,Agosto,Ago,8,Quarta-Feira,Qua,3,2018-08,T3,2018-T3,32,2018-08-01,2018-08-06,4
2018-08-09,2018,8,Agosto,Ago,9,Quinta-Feira,Qui,4,2018-08,T3,2018-T3,32,2018-08-01,2018-08-06,5
2018-08-10,2018,8,Agosto,Ago,10,Sexta-Feira,Sex,5,2018-08,T3,2018-T3,32,2018-08-01,2018-08-06,6
2018-08-11,2018,8,Agosto,Ago,11,Sábado,Sab,6,2018-08,T3,2018-T3,32,2018-08-01,2018-08-06,7
2018-08-12,2018,8,Agosto,Ago,12,Domingo,Dom,7,2018-08,T3,2018-T3,32,2018-08-01,2018-08-06,1
2018-08-13,2018,8,Agosto,Ago,13,Segunda-Feira,Seg,1,2018-08,T3,2018-T3,33,2018-08-01,2018-08-13,2
2018-08-14,2018,8,Agosto,Ago,14,Terça-Feira,Ter,2,2018-08,T3,2018-T3,33,2018-08-01,2018-08-13,3
2018-08-15,2018,8,Agosto,Ago,15,Quarta-Feira,Qua,3,2018-08,T3,2018-T3,33,2018-08-01,2018-08-13,4
2018-08-16,2018,8,Agosto,Ago,16,Quinta-Feira,Qui,4,2018-08,T3,2018-T3,33,2018-08-01,2018-08-13,5
2018-08-17,2018,8,Agosto,Ago,17,Sexta-Feira,Sex,5,2018-08,T3,2018-T3,33,2018-08-01,2018-08-13,6
2018-08-18,2018,8,Agosto,Ago,18,Sábado,Sab,6,2018-08,T3,2018-T3,33,2018-08-01,2018-08-13,7
2018-08-19,2018,8,Agosto,Ago,19,Domingo,Dom,7,2018-08,T3,2018-T3,33,2018-08-01,2018-08-13,1
2018-08-20,2018,8,Agosto,Ago,20,Segunda-Feira,Seg,1,2018-08,T3,2018-T3,34,2018-08-01,2018-08-20,2
2018-08-21,2018,8,Agosto,Ago,21,Terça-Feira,Ter,2,2018-08,T3,2018-T3,34,2018-08-01,2018-08-20,3
2018-08-22,2018,8,Agosto,Ago,22,Quarta-Feira,Qua,3,2018-08,T3,2018-T3,34,2018-08-01,2018-08-20,4
2018-08-23,2018,8,Agosto,Ago,23,Quinta-Feira,Qui,4,2018-08,T3,2018-T3,34,2018-08-01,2018-08-20,5
2018-08-24,2018,8,Agosto,Ago,24,Sexta-Feira,Sex,5,2018-08,T3,2018-T3,34,2018-08-01,2018-08-20,6
2018-08-25,2018,8,Agosto,Ago,25,Sábado,Sab,6,2018-08,T3,2018-T3,34,2018-08-01,2018-08-20,7
2018-08-26,2018,8,Agosto,Ago,26,Domingo,Dom,7,2018-08,T3,2018-T3,34,2018-08-01,2018-08-20,1
2018-08-27,2018,8,Agosto,Ago,27,Segunda-Feira,Seg,1,2018-08,T3,2018-T3,35,2018-08-01,2018-08-27,2
2018-08-28,2018,8,Agosto,Ago,28,Terça-Feira,Ter,2,2018-08,T3,2018-T3,35,2018-08-01,2018-08-27,3
2018-08-29,2018,8,Agosto,Ago,29,Quarta-Feira,Qua,3,2018-08,T3,2018-T3,35,2018-08-01,2018-08-27,4
2018-08-30,2018,8,Agosto,Ago,30,Quinta-Feira,Qui,4,2018-08,T3,2018-T3,35,2018-08-01,2018-08-27,5
2018-08-31,2018,8,Agosto,Ago,31,Sexta-Feira,Sex,5,2018-08,T3,2018-T3,35,2018-08-01,2018-08-27,6
2018-09-01,2018,9,Setembro,Set,1,Sábado,Sab,6,2018-09,T3,2018-T3,35,2018-09-01,2018-08-27,7
2018-09-02,2018,9,Setembro,Set,2,Domingo,Dom,7,2018-09,T3,2018-T3,35,2018-09-01,2018-08-27,1
2018-09-03,2018,9,Setembro,Set,3,Segunda-Feira,Seg,1,2018-09,T3,2018-T3,36,2018-09-01,2018-09-03,2
2018-09-04,2018,9,Setembro,Set,4,Terça-Feira,Ter,2,2018-09,T3,2018-T3,36,2018-09-01,2018-09-03,3
2018-09-05,2018,9,Setembro,Set,5,Quarta-Feira,Qua,3,2018-09,T3,2018-T3,36,2018-09-01,2018-09-03,4
2018-09-06,2018,9,Setembro,Set,6,Quinta-Feira,Qui,4,2018-09,T3,2018-T3,36,2018-09-01,2018-09-03,5
2018-09-07,2018,9,Setembro,Set,7,Sexta-Feira,Sex,5,2018-09,T3,2018-T3,36,2018-09-01,2018-09-03,6
2018-09-08,2018,9,Setembro,Set,8,Sábado,Sab,6,2018-09,T3,2018-T3,36,2018-09-01,2018-09-03,7
2018-09-09,2018,9,Setembro,Set,9,Domingo,Dom,7,2018-09,T3,2018-T3,36,2018-09-01,2018-09-03,1
2018-09-10,2018,9,Setembro,Set,10,Segunda-Feira,Seg,1,2018-09,T3,2018-T3,37,2018-09-01,2018-09-10,2
2018-09-11,2018,9,Setembro,Set,11,Terça-Feira,Ter,2,2018-09,T3,2018-T3,37,2018-09-01,2018-09-10,3
2018-09-12,2018,9,Setembro,Set,12,Quarta-Feira,Qua,3,2018-09,T3,2018-T3,37,2018-09-01,2018-09-10,4
2018-09-13,2018,9,Setembro,Set,13,Quinta-Feira,Qui,4,2018-09,T3,2018-T3,37,2018-09-01,2018-09-10,5
2018-09-14,2018,9,Setembro,Set,14,Sexta-Feira,Sex,5,2018-09,T3,2018-T3,37,2018-09-01,2018-09-10,6
2018-09-15,2018,9,Setembro,Set,15,Sábado,Sab,6,2018-09,T3,2018-T3,37,2018-09-01,2018-09-10,7
2018-09-16,2018,9,Setembro,Set,16,Domingo,Dom,7,2018-09,T3,2018-T3,37,2018-09-01,2018-09-10,1
2018-09-17,2018,9,Setembro,Set,17,Segunda-Feira,Seg,1,2018-09,T3,2018-T3,38,2018-09-01,2018-09-17,2
2018-09-18,2018,9,Setembro,Set,18,Terça-Feira,Ter,2,2018-09,T3,2018-T3,38,2018-09-01,2018-09-17,3
2018-09-19,2018,9,Setembro,Set,19,Quarta-Feira,Qua,3,2018-09,T3,2018-T3,38,2018-09-01,2018-09-17,4
2018-09-20,2018,9,Setembro,Set,20,Quinta-Feira,Qui,4,2018-09,T3,2018-T3,38,2018-09-01,2018-09-17,5
2018-09-21,2018,9,Setembro,Set,21,Sexta-Feira,Sex,5,2018-09,T3,2018-T3,38,2018-09-01,2018-09-17,6
2018-09-22,2018,9,Setembro,Set,22,Sábado,Sab,6,2018-09,T3,2018-T3,38,2018-09-01,2018-09-17,7
2018-09-23,2018,9,Setembro,Set,23,Domingo,Dom,7,2018-09,T3,2018-T3,38,2018-09-01,2018-09-17,1
2018-09-24,2018,9,Setembro,Set,24,Segunda-Feira,Seg,1,2018-09,T3,2018-T3,39,2018-09-01,2018-09-24,2
2018-09-25,2018,9,Setembro,Set,25,Terça-Feira,Ter,2,2018-09,T3,2018-T3,39,2018-09-01,2018-09-24,3
2018-09-26,2018,9,Setembro,Set,26,Quarta-Feira,Qua,3,2018-09,T3,2018-T3,39,2018-09-01,2018-09-24,4
2018-09-27,2018,9,Setembro,Set,27,Quinta-Feira,Qui,4,2018-09,T3,2018-T3,39,2018-09-01,2018-09-24,5
2018-09-28,2018,9,Setembro,Set,28,Sexta-Feira,Sex,5,2018-09,T3,2018-T3,39,2018-09-01,2018-09-24,6
2018-09-29,2018,9,Setembro,Set,29,Sábado,Sab,6,2018-09,T3,2018-T3,39,2018-09-01,2018-09-24,7
2018-09-30,2018,9,Setembro,Set,30,Domingo,Dom,7,2018-09,T3,2018-T3,39,2018-09-01,2018-09-24,1
2018-10-01,2018,10,Outubro,Out,1,Segunda-Feira,Seg,1,2018-10,T4,2018-T4,40,2018-10-01,2018-10-01,2
2018-10-02,2018,10,Outubro,Out,2,Terça-Feira,Ter,2,2018-10,T4,2018-T4,40,2018-10-01,2018-10-01,3
2018-10-03,2018,10,Outubro,Out,3,Quarta-Feira,Qua,3,2018-10,T4,2018-T4,40,2018-10-01,2018-10-01,4
2018-10-04,2018,10,Outubro,Out,4,Quinta-Feira,Qui,4,2018-10,T4,2018-T4,40,2018-10-01,2018-10-01,5
2018-10-05,2018,10,Outubro,Out,5,Sexta-Feira,Sex,5,2018-10,T4,2018-T4,40,2018-10-01,2018-10-01,6
2018-10-06,2018,10,Outubro,Out,6,Sábado,Sab,6,2018-10,T4,2018-T4,40,2018-10-01,2018-10-01,7
2018-10-07,2018,10,Outubro,Out,7,Domingo,Dom,7,2018-10,T4,2018-T4,40,2018-10-01,2018-10-01,1
2018-10-08,2018,10,Outubro,Out,8,Segunda-Feira,Seg,1,2018-10,T4,2018-T4,41,2018-10-01,2018-10-08,2
2018-10-09,2018,10,Outubro,Out,9,Terça-Feira,Ter,2,2018-10,T4,2018-T4,41,2018-10-01,2018-10-08,3
2018-10-10,2018,10,Outubro,Out,10,Quarta-Feira,Qua,3,2018-10,T4,2018-T4,41,2018-10-01,2018-10-08,4
2018-10-11,2018,10,Outubro,Out,11,Quinta-Feira,Qui,4,2018-10,T4,2018-T4,41,2018-10-01,2018-10-08,5
2018-10-12,2018,10,Outubro,Out,12,Sexta-Feira,Sex,5,2018-10,T4,2018-T4,41,2018-10-01,2018-10-08,6
2018-10-13,2018,10,Outubro,Out,13,Sábado,Sab,6,2018-10,T4,2018-T4,41,2018-10-01,2018-10-08,7
2018-10-14,2018,10,Outubro,Out,14,Domingo,Dom,7,2018-10,T4,2018-T4,41,2018-10-01,2018-10-08,1
2018-10-15,2018,10,Outubro,Out,15,Segunda-Feira,Seg,1,2018-10,T4,2018-T4,42,2018-10-01,2018-10-15,2
2018-10-16,2018,10,Outubro,Out,16,Terça-Feira,Ter,2,2018-10,T4,2018-T4,42,2018-10-01,2018-10-15,3
2018-10-17,2018,10,Outubro,Out,17,Quarta-Feira,Qua,3,2018-10,T4,2018-T4,42,2018-10-01,2018-10-15,4
2018-10-18,2018,10,Outubro,Out,18,Quinta-Feira,Qui,4,2018-10,T4,2018-T4,42,2018-10-01,2018-10-15,5
2018-10-19,2018,10,Outubro,Out,19,Sexta-Feira,Sex,5,2018-10,T4,2018-T4,42,2018-10-01,2018-10-15,6
2018-10-20,2018,10,Outubro,Out,20,Sábado,Sab,6,2018-10,T4,2018-T4,42,2018-10-01,2018-10-15,7
2018-10-21,2018,10,Outubro,Out,21,Domingo,Dom,7,2018-10,T4,2018-T4,42,2018-10-01,2018-10-15,1
2018-10-22,2018,10,Outubro,Out,22,Segunda-Feira,Seg,1,2018-10,T4,2018-T4,43,2018-10-01,2018-10-22,2
2018-10-23,2018,10,Outubro,Out,23,Terça-Feira,Ter,2,2018-10,T4,2018-T4,43,2018-10-01,2018-10-22,3
2018-10-24,2018,10,Outubro,Out,24,Quarta-Feira,Qua,3,2018-10,T4,2018-T4,43,2018-10-01,2018-10-22,4
2018-10-25,2018,10,Outubro,Out,25,Quinta-Feira,Qui,4,2018-10,T4,2018-T4,43,2018-10-01,2018-10-22,5
2018-10-26,2018,10,Outubro,Out,26,Sexta-Feira,Sex,5,2018-10,T4,2018-T4,43,2018-10-01,2018-10-22,6
2018-10-27,2018,10,Outubro,Out,27,Sábado,Sab,6,2018-10,T4,2018-T4,43,2018-10-01,2018-10-22,7
2018-10-28,2018,10,Outubro,Out,28,Domingo,Dom,7,2018-10,T4,2018-T4,43,2018-10-01,2018-10-22,1
2018-10-29,2018,10,Outubro,Out,29,Segunda-Feira,Seg,1,2018-10,T4,2018-T4,44,2018-10-01,2018-10-29,2
2018-10-30,2018,10,Outubro,Out,30,Terça-Feira,Ter,2,2018-10,T4,2018-T4,44,2018-10-01,2018-10-29,3
2018-10-31,2018,10,Outubro,Out,31,Quarta-Feira,Qua,3,2018-10,T4,2018-T4,44,2018-10-01,2018-10-29,4
2018-11-01,2018,11,Novembro,Nov,1,Quinta-Feira,Qui,4,2018-11,T4,2018-T4,44,2018-11-01,2018-10-29,5
2018-11-02,2018,11,Novembro,Nov,2,Sexta-Feira,Sex,5,2018-11,T4,2018-T4,44,2018-11-01,2018-10-29,6
2018-11-03,2018,11,Novembro,Nov,3,Sábado,Sab,6,2018-11,T4,2018-T4,44,2018-11-01,2018-10-29,7
2018-11-04,2018,11,Novembro,Nov,4,Domingo,Dom,7,2018-11,T4,2018-T4,44,2018-11-01,2018-10-29,1
2018-11-05,2018,11,Novembro,Nov,5,Segunda-Feira,Seg,1,2018-11,T4,2018-T4,45,2018-11-01,2018-11-05,2
2018-11-06,2018,11,Novembro,Nov,6,Terça-Feira,Ter,2,2018-11,T4,2018-T4,45,2018-11-01,2018-11-05,3
2018-11-07,2018,11,Novembro,Nov,7,Quarta-Feira,Qua,3,2018-11,T4,2018-T4,45,2018-11-01,2018-11-05,4
